Calendar year,Year level,Domain,State/territory,Student attribute,Subgroup,Reporting flag,Enrolled students,Participation (%),Participation (Num),Average NAPLAN score,Average NAPLAN score confidence interval,NAPLAN score standard deviation,Exempt (%),Needs additional support (%),Developing (%),Strong (%),Exceeding (%),Exceeding (CI),Strong or above (%),Strong or above (CI),Developing or above (%),Developing or above (CI)
2024,5,Spelling,South Australia,Parental occupation,Other managers and associate professionals,,"4,978",96.2,"4,789",487.7,3.1,73.5,1.9,7.2,21.9,50.6,18.4,1.5,69.0,1.8,90.9,1.0
2024,5,Spelling,South Australia,Parental occupation,"Skilled trades, clerical and sales",,"4,033",95.2,"3,840",475.1,3.1,74.1,1.6,9.5,26.2,48.8,13.9,1.3,62.7,2.1,88.9,1.2
2024,5,Spelling,South Australia,Parental occupation,"Unskilled manual, office & sales",,"2,943",94.7,"2,788",469.0,4.0,78.5,3.5,12.2,25.3,46.2,12.9,1.5,59.1,2.1,84.4,1.7
2024,5,Spelling,South Australia,Parental occupation,Not in paid work for 12 months,,"1,240",91.5,"1,135",452.7,6.1,83.9,4.8,17.8,26.2,41.0,10.1,2.6,51.2,3.6,77.4,2.8
2024,5,Spelling,South Australia,Parental occupation,Parental occupation not stated/unknown,,"2,072",91.1,"1,887",453.6,7.2,88.7,7.7,17.7,25.4,38.1,11.1,2.1,49.2,3.4,74.6,3.1
2024,5,Spelling,South Australia,Indigeneity by ABS remoteness,Indigenous major cities,,649,88.0,571,432.4,7.8,83.3,6.6,23.8,30.2,33.3,6.1,3.0,39.4,4.7,69.6,4.7
2024,5,Spelling,South Australia,Indigeneity by ABS remoteness,Indigenous inner regional,,128,96.1,123,432.3,19.7,93.3,3.9,23.0,29.4,35.8,8.0,6.4,43.8,8.5,73.1,9.2
2024,5,Spelling,South Australia,Indigeneity by ABS remoteness,Indigenous outer regional,,281,84.3,237,415.6,11.6,78.7,5.0,27.9,36.6,27.5,3.0,2.2,30.5,6.5,67.1,6.9
2024,5,Spelling,South Australia,Indigeneity by ABS remoteness,Indigenous remote,,49,87.8,43,432.7,31.9,81.5,0.0,23.7,31.4,39.2,5.7,8.0,44.9,19.8,76.3,16.0
2024,5,Spelling,South Australia,Indigeneity by ABS remoteness,Indigenous very remote,,90,41.1,37,370.2,28.1,97.3,1.1,50.9,26.2,18.7,3.1,3.7,21.8,10.9,48.0,13.5
2024,5,Spelling,South Australia,Indigeneity by ABS remoteness,Non-Indigenous major cities,,"15,878",96.0,"15,237",492.3,3.2,74.6,2.6,6.6,20.3,50.6,19.8,1.4,70.5,1.6,90.7,1.0
2024,5,Spelling,South Australia,Indigeneity by ABS remoteness,Non-Indigenous inner regional,,"1,792",94.0,"1,684",465.3,5.2,74.9,1.6,12.4,27.7,47.4,10.9,2.1,58.3,2.7,86.0,2.2
2024,5,Spelling,South Australia,Indigeneity by ABS remoteness,Non-Indigenous outer regional,,"2,058",94.8,"1,952",459.5,4.7,74.3,2.4,13.2,29.3,45.5,9.6,1.6,55.1,3.1,84.4,2.2
2024,5,Spelling,South Australia,Indigeneity by ABS remoteness,Non-Indigenous remote,,480,96.5,463,461.4,8.7,70.9,1.9,12.0,28.8,48.3,9.0,2.8,57.3,5.4,86.1,3.7
2024,5,Spelling,South Australia,Indigeneity by ABS remoteness,Non-Indigenous very remote,,100,96.0,96,461.9,24.4,78.5,1.0,14.2,30.6,41.2,13.0,11.0,54.2,17.3,84.8,7.9
2024,5,Spelling,Western Australia,All,All,,"36,658",96.1,"35,212",485.3,2.7,83.3,1.4,9.8,21.0,47.6,20.2,1.0,67.7,1.2,88.7,0.8
2024,5,Spelling,Western Australia,Gender,Male,,"18,397",95.5,"17,562",481.2,3.0,86.5,1.9,11.4,21.3,45.8,19.6,1.2,65.4,1.4,86.7,1.0
2024,5,Spelling,Western Australia,Gender,Female,,"17,633",96.7,"17,053",489.8,2.7,79.3,0.9,8.1,20.7,49.6,20.8,1.2,70.4,1.2,91.0,0.7
2024,5,Spelling,Western Australia,Indigeneity,Indigenous,,"2,659",83.6,"2,224",406.2,6.0,97.6,1.9,36.3,27.1,29.3,5.4,1.2,34.6,2.5,61.8,2.9
2024,5,Spelling,Western Australia,Indigeneity,Non-Indigenous,,"33,218",97.1,"32,247",491.8,2.4,78.5,1.4,7.7,20.5,49.1,21.4,1.1,70.5,1.1,91.0,0.6
2024,5,Spelling,Western Australia,ABS remoteness,Major cities,,"28,759",96.9,"27,865",494.3,2.8,79.6,1.6,7.5,19.4,48.8,22.7,1.2,71.4,1.3,90.9,0.7
2024,5,Spelling,Western Australia,ABS remoteness,Inner regional,,"3,116",96.1,"2,994",465.3,5.1,79.1,0.7,12.9,26.8,47.3,12.3,1.5,59.6,3.2,86.4,2.2
2024,5,Spelling,Western Australia,ABS remoteness,Outer regional,,"2,505",93.7,"2,348",458.0,6.0,84.5,1.0,16.4,27.6,43.2,11.8,1.7,55.0,2.9,82.6,2.5
2024,5,Spelling,Western Australia,ABS remoteness,Remote,,"1,341",93.4,"1,253",450.7,11.4,85.7,0.8,18.3,28.1,42.9,9.9,3.1,52.7,5.7,80.9,4.4
2024,5,Spelling,Western Australia,ABS remoteness,Very remote,,895,79.3,710,396.8,17.9,107.3,0.6,42.1,22.0,29.9,5.5,2.3,35.4,6.7,57.4,7.3
2024,5,Spelling,Western Australia,Language background,Non-LBOTE,^,"18,671",96.4,"17,994",476.0,2.2,77.5,1.1,10.3,24.4,49.1,15.1,0.8,64.2,1.3,88.6,0.8
2024,5,Spelling,Western Australia,Language background,LBOTE,^,"11,252",95.7,"10,765",506.9,4.7,89.0,2.0,8.2,13.9,44.9,30.9,1.9,75.8,1.9,89.7,1.3
2024,5,Spelling,Western Australia,Parental education,Parental education: bachelor,,"16,361",97.9,"16,016",511.6,2.6,74.3,1.1,4.1,15.6,50.0,29.1,1.4,79.1,1.1,94.7,0.5
2024,5,Spelling,Western Australia,Parental education,Parental education: diploma,,"4,853",97.2,"4,718",483.4,2.7,74.6,1.4,7.9,23.5,50.2,17.0,1.3,67.2,1.7,90.7,1.2
2024,5,Spelling,Western Australia,Parental education,Parental education: certificate,,"8,299",95.6,"7,936",465.2,2.4,78.0,1.2,13.0,26.5,47.7,11.6,0.8,59.3,1.6,85.8,1.0
2024,5,Spelling,Western Australia,Parental education,Parental education: Year 12,,"2,105",95.1,"2,001",465.4,4.3,83.5,1.9,13.9,24.8,46.6,12.8,1.7,59.4,2.4,84.2,2.0
2024,5,Spelling,Western Australia,Parental education,Parental education: Year 11,,"2,390",90.3,"2,157",430.7,5.3,92.6,2.6,26.1,28.1,35.4,7.9,1.3,43.3,2.8,71.4,2.5
2024,5,Spelling,Western Australia,Parental education,Parental education: not stated,,"2,650",90.0,"2,384",453.4,9.2,99.4,2.7,20.9,22.6,39.5,14.4,2.6,53.9,4.0,76.5,3.2
2024,5,Spelling,Western Australia,Parental occupation,Senior managers and professionals,,"11,324",98.1,"11,104",507.1,2.9,75.5,0.8,4.7,17.0,50.3,27.2,1.5,77.5,1.4,94.5,0.6
2024,5,Spelling,Western Australia,Parental occupation,Other managers and associate professionals,,"7,405",97.3,"7,206",492.8,2.8,75.7,1.1,6.8,20.8,50.3,21.0,1.4,71.3,1.5,92.1,0.9
2024,5,Spelling,Western Australia,Parental occupation,"Skilled trades, clerical and sales",,"7,074",96.6,"6,837",478.8,2.7,78.6,1.3,10.0,23.8,48.4,16.4,1.2,64.8,1.5,88.6,1.0
2024,5,Spelling,Western Australia,Parental occupation,"Unskilled manual, office & sales",,"4,409",95.6,"4,213",473.0,3.7,83.6,2.2,12.8,23.4,45.4,16.3,1.6,61.7,2.0,85.1,1.4
2024,5,Spelling,Western Australia,Parental occupation,Not in paid work for 12 months,,"2,215",89.2,"1,975",442.1,6.4,96.5,2.9,23.3,24.6,38.3,10.8,1.9,49.2,3.1,73.8,2.5
2024,5,Spelling,Western Australia,Parental occupation,Parental occupation not stated/unknown,,"4,231",91.6,"3,877",459.4,6.5,96.0,2.3,18.4,22.8,41.4,15.0,1.9,56.4,2.8,79.2,2.4
2024,5,Spelling,Western Australia,Indigeneity by ABS remoteness,Indigenous major cities,,"1,277",88.4,"1,129",430.6,6.3,91.7,2.3,26.4,27.9,35.3,8.0,2.0,43.3,3.1,71.2,3.1
2024,5,Spelling,Western Australia,Indigeneity by ABS remoteness,Indigenous inner regional,,216,89.4,193,415.2,14.1,86.8,0.5,31.6,31.8,31.9,4.4,3.1,36.2,8.1,68.0,6.8
2024,5,Spelling,Western Australia,Indigeneity by ABS remoteness,Indigenous outer regional,,367,84.7,311,405.9,12.3,91.9,2.7,35.1,29.8,28.8,3.5,2.5,32.3,5.9,62.1,6.6
2024,5,Spelling,Western Australia,Indigeneity by ABS remoteness,Indigenous remote,,347,82.1,285,400.3,15.0,93.2,1.4,38.3,28.4,27.8,4.0,2.8,31.8,5.9,60.2,7.5
2024,5,Spelling,Western Australia,Indigeneity by ABS remoteness,Indigenous very remote,,452,67.7,306,338.7,14.8,94.4,1.1,65.8,19.6,12.3,1.2,1.3,13.5,4.6,33.1,6.5
2024,5,Spelling,Western Australia,Indigeneity by ABS remoteness,Non-Indigenous major cities,,"26,943",97.3,"26,220",497.4,2.7,77.6,1.5,6.6,19.0,49.5,23.4,1.2,72.9,1.2,91.9,0.7
2024,5,Spelling,Western Australia,Indigeneity by ABS remoteness,Non-Indigenous inner regional,,"2,831",96.6,"2,735",468.9,4.7,77.2,0.7,11.6,26.4,48.5,12.8,1.5,61.3,3.2,87.7,2.0
2024,5,Spelling,Western Australia,Indigeneity by ABS remoteness,Non-Indigenous outer regional,,"2,077",95.3,"1,980",466.9,5.0,79.8,0.6,13.2,27.0,45.9,13.2,1.8,59.1,2.9,86.1,2.0
2024,5,Spelling,Western Australia,Indigeneity by ABS remoteness,Non-Indigenous remote,,954,97.4,929,468.7,9.8,74.8,0.6,11.0,28.3,48.1,12.0,3.7,60.1,5.7,88.4,3.2
2024,5,Spelling,Western Australia,Indigeneity by ABS remoteness,Non-Indigenous very remote,,405,92.6,375,463.3,7.9,77.2,0.0,14.6,25.2,49.6,10.6,3.7,60.2,5.3,85.4,3.7
2024,5,Spelling,Tasmania,All,All,,"6,427",96.4,"6,193",463.8,4.8,85.0,2.6,14.9,25.3,43.5,13.7,1.4,57.2,2.3,82.5,1.7
2024,5,Spelling,Tasmania,Gender,Male,,"3,264",95.9,"3,131",453.1,6.0,89.0,3.7,19.0,26.2,38.8,12.3,1.9,51.1,2.8,77.3,2.3
2024,5,Spelling,Tasmania,Gender,Female,,"3,159",96.8,"3,058",474.5,5.1,79.3,1.4,10.8,24.4,48.4,15.0,2.0,63.4,2.5,87.8,1.7
2024,5,Spelling,Tasmania,Indigeneity,Indigenous,,701,94.2,660,432.4,8.4,88.0,3.4,24.4,30.1,34.8,7.3,2.4,42.1,4.1,72.2,4.4
2024,5,Spelling,Tasmania,Indigeneity,Non-Indigenous,,"5,523",96.6,"5,336",467.9,4.7,83.7,2.4,13.7,24.8,44.7,14.5,1.5,59.1,2.3,83.9,1.6
2024,5,Spelling,Tasmania,ABS remoteness,Major cities,-,,,,,,,,,,,,,,,,
2024,5,Spelling,Tasmania,ABS remoteness,Inner regional,,"4,214",96.4,"4,064",469.5,6.6,84.8,2.6,13.3,24.3,44.7,15.1,1.9,59.8,3.0,84.1,2.2
2024,5,Spelling,Tasmania,ABS remoteness,Outer regional,,"2,131",96.3,"2,052",452.6,5.5,84.2,2.4,18.2,27.3,41.0,11.0,1.5,52.0,3.1,79.4,2.5
2024,5,Spelling,Tasmania,ABS remoteness,Remote,,63,92.1,58,449.8,24.5,85.8,4.8,18.1,26.0,44.4,6.7,8.3,51.1,14.5,77.1,11.5
2024,5,Spelling,Tasmania,ABS remoteness,Very remote,n.p.,,,,,,,,,,,,,,,,
2024,5,Spelling,Tasmania,Language background,Non-LBOTE,,"5,774",96.2,"5,553",460.3,4.7,84.5,2.4,15.8,26.0,43.3,12.5,1.3,55.8,2.3,81.8,1.8
2024,5,Spelling,Tasmania,Language background,LBOTE,,524,98.3,515,504.1,9.0,80.4,4.0,6.0,17.7,44.9,27.4,5.4,72.3,4.5,90.0,2.6
2024,5,Spelling,Tasmania,Parental education,Parental education: bachelor,,"2,430",97.5,"2,370",492.3,4.9,75.9,1.6,6.9,20.7,49.7,21.1,2.2,70.9,2.7,91.5,1.5
2024,5,Spelling,Tasmania,Parental education,Parental education: diploma,,726,96.3,699,460.8,6.1,78.7,2.3,13.9,29.3,43.2,11.4,2.3,54.5,4.3,83.8,2.8
2024,5,Spelling,Tasmania,Parental education,Parental education: certificate,,"2,289",96.2,"2,203",448.9,4.7,83.5,2.9,18.6,28.2,41.2,9.0,1.3,50.3,2.5,78.5,2.1
2024,5,Spelling,Tasmania,Parental education,Parental education: Year 12,,303,94.7,287,433.3,13.7,99.6,3.3,27.1,22.8,37.6,9.3,4.5,46.9,6.9,69.6,6.1
2024,5,Spelling,Tasmania,Parental education,Parental education: Year 11,,560,93.2,522,421.2,9.7,87.4,5.2,28.9,30.1,30.0,5.8,2.4,35.8,4.8,65.9,4.3
2024,5,Spelling,Tasmania,Parental education,Parental education: not stated,,119,94.1,112,453.3,18.1,89.6,2.5,19.7,25.0,41.3,11.4,6.7,52.8,11.8,77.8,9.7
2024,5,Spelling,Tasmania,Parental occupation,Senior managers and professionals,,"1,878",97.6,"1,832",487.6,5.5,77.5,1.2,8.3,21.7,48.4,20.4,2.5,68.8,2.7,90.5,1.7
2024,5,Spelling,Tasmania,Parental occupation,Other managers and associate professionals,,"1,521",96.8,"1,472",475.4,5.2,78.8,2.1,10.3,25.3,47.4,14.9,2.0,62.3,2.9,87.6,2.2
2024,5,Spelling,Tasmania,Parental occupation,"Skilled trades, clerical and sales",,"1,338",96.9,"1,297",455.2,5.3,81.1,2.0,16.5,28.1,43.1,10.4,1.9,53.4,3.2,81.5,2.6
2024,5,Spelling,Tasmania,Parental occupation,"Unskilled manual, office & sales",,"1,078",95.4,"1,028",439.0,6.9,87.4,3.2,23.5,27.5,37.8,8.1,2.0,45.9,3.5,73.4,3.0
2024,5,Spelling,Tasmania,Parental occupation,Not in paid work for 12 months,,403,92.3,372,418.0,13.2,97.4,9.4,28.9,26.9,27.9,6.8,2.9,34.7,6.1,61.7,5.8
2024,5,Spelling,Tasmania,Parental occupation,Parental occupation not stated/unknown,,209,91.9,192,425.6,17.2,93.8,5.3,27.8,26.5,33.7,6.8,4.2,40.5,9.5,67.0,8.8
2024,5,Spelling,Tasmania,Indigeneity by ABS remoteness,Indigenous major cities,-,,,,,,,,,,,,,,,,
2024,5,Spelling,Tasmania,Indigeneity by ABS remoteness,Indigenous inner regional,,370,92.4,342,431.3,13.4,87.7,3.5,23.7,31.5,35.0,6.3,2.9,41.4,5.7,72.8,7.0
2024,5,Spelling,Tasmania,Indigeneity by ABS remoteness,Indigenous outer regional,,324,96.3,312,435.0,9.5,88.2,3.1,24.7,28.4,35.2,8.6,3.6,43.8,5.5,72.2,5.4
2024,5,Spelling,Tasmania,Indigeneity by ABS remoteness,Indigenous remote,n.p.,,,,,,,,,,,,,,,,
2024,5,Spelling,Tasmania,Indigeneity by ABS remoteness,Indigenous very remote,n.p.,,,,,,,,,,,,,,,,
2024,5,Spelling,Tasmania,Indigeneity by ABS remoteness,Non-Indigenous major cities,-,,,,,,,,,,,,,,,,
2024,5,Spelling,Tasmania,Indigeneity by ABS remoteness,Non-Indigenous inner regional,,"3,721",96.8,"3,603",473.4,6.2,83.6,2.4,12.2,23.7,45.7,16.0,2.0,61.7,2.9,85.4,2.0
2024,5,Spelling,Tasmania,Indigeneity by ABS remoteness,Non-Indigenous outer regional,,"1,735",96.3,"1,670",456.2,5.8,82.9,2.2,16.9,27.0,42.4,11.5,1.8,53.9,3.6,80.9,2.5
2024,5,Spelling,Tasmania,Indigeneity by ABS remoteness,Non-Indigenous remote,,54,92.6,50,458.0,22.5,83.1,3.7,15.2,25.9,47.4,7.8,9.5,55.2,13.7,81.1,10.1
2024,5,Spelling,Tasmania,Indigeneity by ABS remoteness,Non-Indigenous very remote,n.p.,,,,,,,,,,,,,,,,
2024,5,Spelling,Northern Territory,All,All,#,"3,417",84.6,"2,890",408.8,19.4,128.3,3.2,33.8,20.4,32.4,10.2,2.0,42.5,5.4,63.0,6.4
2024,5,Spelling,Northern Territory,Gender,Male,,"1,741",83.4,"1,452",401.6,20.9,131.0,4.7,36.1,19.9,29.4,9.9,2.4,39.3,5.8,59.2,6.8
2024,5,Spelling,Northern Territory,Gender,Female,,"1,676",85.8,"1,438",416.1,19.2,125.2,1.8,31.3,21.0,35.4,10.5,2.2,45.9,5.7,66.9,6.6
2024,5,Spelling,Northern Territory,Indigeneity,Indigenous,,"1,378",68.0,937,313.2,21.7,125.3,4.3,65.4,14.8,13.2,2.3,1.2,15.5,4.0,30.3,6.2
2024,5,Spelling,Northern Territory,Indigeneity,Non-Indigenous,,"2,026",96.0,"1,944",472.1,7.6,82.9,2.5,12.5,24.3,45.3,15.5,2.4,60.7,3.9,85.0,2.9
2024,5,Spelling,Northern Territory,ABS remoteness,Major cities,-,,,,,,,,,,,,,,,,
2024,5,Spelling,Northern Territory,ABS remoteness,Inner regional,-,,,,,,,,,,,,,,,,
2024,5,Spelling,Northern Territory,ABS remoteness,Outer regional,,"2,010",95.4,"1,918",460.7,11.0,89.8,3.7,16.4,24.4,41.9,13.5,2.6,55.5,5.0,79.9,4.6
2024,5,Spelling,Northern Territory,ABS remoteness,Remote,,677,82.0,555,393.6,46.6,129.9,4.7,37.6,19.9,29.7,8.1,3.6,37.8,12.4,57.7,15.2
2024,5,Spelling,Northern Territory,ABS remoteness,Very remote,,718,57.4,412,280.1,32.4,121.5,0.6,79.2,10.0,8.0,2.3,1.9,10.3,6.6,20.3,9.8
2024,5,Spelling,Northern Territory,Language background,Non-LBOTE,,"1,756",95.2,"1,671",448.4,9.9,90.1,3.6,19.1,26.3,41.1,10.0,2.0,51.0,4.3,77.4,4.2
2024,5,Spelling,Northern Territory,Language background,LBOTE,,"1,570",73.9,"1,160",367.0,29.9,147.6,2.7,49.6,14.2,23.0,10.4,3.1,33.5,7.6,47.7,9.0
2024,5,Spelling,Northern Territory,Parental education,Parental education: bachelor,,"1,223",94.7,"1,158",476.5,8.7,88.9,2.1,11.5,22.7,45.6,18.1,2.7,63.7,4.3,86.3,3.3
2024,5,Spelling,Northern Territory,Parental education,Parental education: diploma,,413,91.0,376,439.1,16.0,101.1,4.4,23.3,25.1,36.9,10.3,3.6,47.2,6.8,72.3,6.7
2024,5,Spelling,Northern Territory,Parental education,Parental education: certificate,,716,90.8,650,421.7,13.0,103.8,3.2,28.1,26.3,34.9,7.5,2.2,42.3,4.8,68.7,5.8
2024,5,Spelling,Northern Territory,Parental education,Parental education: Year 12,,210,77.6,163,359.7,37.5,133.5,4.8,50.9,15.8,23.7,4.9,3.1,28.6,8.6,44.4,11.2
2024,5,Spelling,Northern Territory,Parental education,Parental education: Year 11,,787,63.4,499,289.3,23.1,122.3,3.4,74.0,10.6,10.2,1.7,1.1,11.9,3.8,22.6,5.9
2024,5,Spelling,Northern Territory,Parental education,Parental education: not stated,,68,64.7,44,390.4,67.2,145.0,10.3,38.5,17.6,22.9,10.6,12.7,33.5,21.4,51.2,23.0
2024,5,Spelling,Northern Territory,Parental occupation,Senior managers and professionals,,924,95.1,879,475.1,8.9,84.2,2.2,10.5,24.5,46.7,16.1,2.8,62.8,4.7,87.3,3.4
2024,5,Spelling,Northern Territory,Parental occupation,Other managers and associate professionals,,480,95.4,458,464.6,10.5,84.4,2.3,14.4,24.5,46.5,12.3,4.2,58.8,5.1,83.3,4.2
2024,5,Spelling,Northern Territory,Parental occupation,"Skilled trades, clerical and sales",,646,93.8,606,443.7,13.1,101.7,3.6,22.0,24.5,37.3,12.6,2.9,49.9,5.1,74.4,5.3
2024,5,Spelling,Northern Territory,Parental occupation,"Unskilled manual, office & sales",,399,84.2,336,395.6,20.0,119.9,3.8,40.6,20.9,26.7,8.1,3.4,34.8,6.7,55.6,7.8
2024,5,Spelling,Northern Territory,Parental occupation,Not in paid work for 12 months,,693,64.9,450,293.2,27.8,123.1,4.8,72.2,11.7,9.3,2.0,1.7,11.3,4.2,23.0,6.6
2024,5,Spelling,Northern Territory,Parental occupation,Parental occupation not stated/unknown,,275,58.5,161,309.7,32.1,138.1,3.3,66.6,11.5,14.3,4.3,3.8,18.6,7.9,30.1,9.6
2024,5,Spelling,Northern Territory,Indigeneity by ABS remoteness,Indigenous major cities,-,,,,,,,,,,,,,,,,
2024,5,Spelling,Northern Territory,Indigeneity by ABS remoteness,Indigenous inner regional,-,,,,,,,,,,,,,,,,
2024,5,Spelling,Northern Territory,Indigeneity by ABS remoteness,Indigenous outer regional,,412,91.0,375,408.0,19.0,100.3,6.8,34.3,24.7,28.4,5.8,3.2,34.2,7.4,58.9,8.4
2024,5,Spelling,Northern Territory,Indigeneity by ABS remoteness,Indigenous remote,,346,69.7,241,314.0,48.9,122.2,8.1,62.3,15.7,12.4,1.6,1.8,14.0,7.7,29.7,12.7
2024,5,Spelling,Northern Territory,Indigeneity by ABS remoteness,Indigenous very remote,,620,51.8,321,253.7,18.6,102.6,0.5,87.8,7.6,3.6,0.5,0.7,4.0,2.6,11.7,3.9
2024,5,Spelling,Northern Territory,Indigeneity by ABS remoteness,Non-Indigenous major cities,-,,,,,,,,,,,,,,,,
2024,5,Spelling,Northern Territory,Indigeneity by ABS remoteness,Non-Indigenous inner regional,-,,,,,,,,,,,,,,,,
2024,5,Spelling,Northern Territory,Indigeneity by ABS remoteness,Non-Indigenous outer regional,,"1,594",96.5,"1,539",473.8,9.0,82.1,2.9,11.8,24.3,45.4,15.6,2.9,61.0,4.5,85.3,3.4
2024,5,Spelling,Northern Territory,Indigeneity by ABS remoteness,Non-Indigenous remote,,328,94.8,311,470.9,13.4,81.5,1.2,12.0,24.2,47.6,15.0,4.6,62.6,7.6,86.8,5.4
2024,5,Spelling,Northern Territory,Indigeneity by ABS remoteness,Non-Indigenous very remote,,98,92.9,91,447.8,21.9,96.0,1.0,24.3,24.7,35.7,14.3,6.0,50.0,11.9,74.7,8.7
2024,5,Spelling,Australian Capital Territory,All,All,,"5,984",94.5,"5,655",491.3,4.9,76.5,1.4,7.3,20.9,49.6,20.8,2.1,70.4,2.5,91.3,1.4
2024,5,Spelling,Australian Capital Territory,Gender,Male,,"3,056",93.9,"2,870",488.8,5.7,77.8,1.7,8.1,21.2,49.1,20.0,2.8,69.0,3.0,90.2,1.8
2024,5,Spelling,Australian Capital Territory,Gender,Female,,"2,926",95.1,"2,783",494.0,5.4,75.1,1.1,6.5,20.6,50.1,21.8,2.4,71.9,2.7,92.5,1.4
2024,5,Spelling,Australian Capital Territory,Indigeneity,Indigenous,,211,77.3,163,436.6,14.2,78.8,2.4,22.8,29.6,40.1,5.1,3.0,45.2,8.3,74.8,6.0
2024,5,Spelling,Australian Capital Territory,Indigeneity,Non-Indigenous,,"5,678",95.1,"5,401",493.6,4.8,75.7,1.4,6.7,20.4,50.0,21.5,2.2,71.5,2.4,91.9,1.3
2024,5,Spelling,Australian Capital Territory,ABS remoteness,Major cities,,"5,980",94.5,"5,653",491.4,4.9,76.5,1.4,7.3,20.9,49.6,20.9,2.1,70.4,2.5,91.3,1.4
2024,5,Spelling,Australian Capital Territory,ABS remoteness,Inner regional,s.p.,,,,,,,,,,,,,,,,
2024,5,Spelling,Australian Capital Territory,ABS remoteness,Outer regional,-,,,,,,,,,,,,,,,,
2024,5,Spelling,Australian Capital Territory,ABS remoteness,Remote,-,,,,,,,,,,,,,,,,
2024,5,Spelling,Australian Capital Territory,ABS remoteness,Very remote,-,,,,,,,,,,,,,,,,
2024,5,Spelling,Australian Capital Territory,Language background,Non-LBOTE,,"3,924",93.6,"3,671",482.3,5.0,75.1,1.1,8.4,23.6,50.0,16.9,1.9,66.9,2.8,90.5,1.7
2024,5,Spelling,Australian Capital Territory,Language background,LBOTE,,"2,060",96.3,"1,984",508.6,5.9,76.4,1.8,5.2,15.8,48.7,28.4,3.2,77.1,3.2,93.0,1.6
2024,5,Spelling,Australian Capital Territory,Parental education,Parental education: bachelor,,"3,989",96.4,"3,846",505.3,4.1,71.4,1.1,4.1,17.7,51.8,25.3,2.5,77.1,2.0,94.8,1.1
2024,5,Spelling,Australian Capital Territory,Parental education,Parental education: diploma,,723,92.5,669,474.3,6.6,72.5,2.1,9.6,25.0,49.8,13.6,3.0,63.4,4.4,88.3,3.1
2024,5,Spelling,Australian Capital Territory,Parental education,Parental education: certificate,,713,90.7,647,457.8,8.3,77.4,1.8,14.1,30.0,44.1,10.1,2.9,54.2,5.1,84.1,3.9
2024,5,Spelling,Australian Capital Territory,Parental education,Parental education: Year 12,,211,91.5,193,456.9,12.6,84.8,3.3,16.6,27.1,40.8,12.2,4.8,53.0,10.8,80.1,5.7
2024,5,Spelling,Australian Capital Territory,Parental education,Parental education: Year 11,,129,82.2,106,426.1,14.7,80.1,0.8,26.7,32.7,35.8,4.0,4.3,39.8,8.9,72.6,9.0
2024,5,Spelling,Australian Capital Territory,Parental education,Parental education: not stated,,219,88.6,194,470.8,15.4,87.4,2.3,14.7,23.6,43.1,16.3,6.2,59.5,8.3,83.0,6.6
2024,5,Spelling,Australian Capital Territory,Parental occupation,Senior managers and professionals,,"2,887",95.8,"2,765",500.5,5.3,73.8,1.4,5.1,19.4,49.7,24.3,2.7,74.1,2.6,93.5,1.4
2024,5,Spelling,Australian Capital Territory,Parental occupation,Other managers and associate professionals,,"1,244",95.7,"1,191",494.7,5.2,70.3,0.6,5.5,19.2,55.3,19.5,3.0,74.8,3.6,94.0,1.6
2024,5,Spelling,Australian Capital Territory,Parental occupation,"Skilled trades, clerical and sales",,796,93.5,744,476.2,7.4,76.4,1.3,10.1,25.7,47.1,15.9,3.6,62.9,4.1,88.6,2.8
2024,5,Spelling,Australian Capital Territory,Parental occupation,"Unskilled manual, office & sales",,253,90.9,230,473.5,13.2,85.5,3.2,14.1,22.5,44.4,15.8,5.1,60.2,7.8,82.8,5.4
2024,5,Spelling,Australian Capital Territory,Parental occupation,Not in paid work for 12 months,,195,85.1,166,449.0,16.1,87.1,4.6,19.2,26.3,39.3,10.7,4.8,49.9,8.5,76.2,6.8
2024,5,Spelling,Australian Capital Territory,Parental occupation,Parental occupation not stated/unknown,,609,91.8,559,481.3,14.2,84.3,1.5,10.9,22.8,45.9,18.9,5.0,64.8,8.3,87.6,5.3
2024,5,Spelling,Australian Capital Territory,Indigeneity by ABS remoteness,Indigenous major cities,,207,77.8,161,436.7,14.5,79.4,2.4,23.2,28.9,40.4,5.1,3.0,45.5,8.7,74.4,6.0
2024,5,Spelling,Australian Capital Territory,Indigeneity by ABS remoteness,Indigenous inner regional,s.p.,,,,,,,,,,,,,,,,
2024,5,Spelling,Australian Capital Territory,Indigeneity by ABS remoteness,Indigenous outer regional,-,,,,,,,,,,,,,,,,
2024,5,Spelling,Australian Capital Territory,Indigeneity by ABS remoteness,Indigenous remote,-,,,,,,,,,,,,,,,,
2024,5,Spelling,Australian Capital Territory,Indigeneity by ABS remoteness,Indigenous very remote,-,,,,,,,,,,,,,,,,
2024,5,Spelling,Australian Capital Territory,Indigeneity by ABS remoteness,Non-Indigenous major cities,,"5,678",95.1,"5,401",493.6,4.8,75.7,1.4,6.7,20.4,50.0,21.5,2.2,71.5,2.4,91.9,1.3
2024,5,Spelling,Australian Capital Territory,Indigeneity by ABS remoteness,Non-Indigenous inner regional,s.p.,,,,,,,,,,,,,,,,
2024,5,Spelling,Australian Capital Territory,Indigeneity by ABS remoteness,Non-Indigenous outer regional,-,,,,,,,,,,,,,,,,
